Id,Name,Price,StockAvailable
5768,Product_5768,558.33,533
5769,Product_5769,554.54,119
5770,Product_5770,382.64,198
5771,Product_5771,200.04,610
5772,Product_5772,430.57,134
5773,Product_5773,98.29,513
5774,Product_5774,63.22,656
5775,Product_5775,454.03,594
5776,Product_5776,677.95,80
5777,Product_5777,595.25,376
5778,Product_5778,668.09,179
5779,Product_5779,643.33,931
5780,Product_5780,202.22,848
5781,Product_5781,956.69,550
5782,Product_5782,251.43,938
5783,Product_5783,635.17,329
5784,Product_5784,374.54,451
5785,Product_5785,910.73,587
5786,Product_5786,746.36,546
5787,Product_5787,141.97,961
5788,Product_5788,745.01,980
5789,Product_5789,879.61,449
5790,Product_5790,735.28,76
5791,Product_5791,68.16,499
5792,Product_5792,329.87,585
5793,Product_5793,593.97,843
5794,Product_5794,153.31,498
5795,Product_5795,75,201
5796,Product_5796,108.08,726
5797,Product_5797,352.93,949
5798,Product_5798,66.74,641
5799,Product_5799,665.08,846
5800,Product_5800,683.6,717
5801,Product_5801,402.52,391
5802,Product_5802,950.41,550
5803,Product_5803,459.86,52
5804,Product_5804,73.42,524
5805,Product_5805,672.24,301
5806,Product_5806,561.89,722
5807,Product_5807,146.05,605
5808,Product_5808,136.25,797
5809,Product_5809,509.35,895
5810,Product_5810,859.85,199
5811,Product_5811,287.69,921
5812,Product_5812,325.61,79
5813,Product_5813,786.32,563
5814,Product_5814,652.95,618
5815,Product_5815,455.72,976
5816,Product_5816,395.24,52
5817,Product_5817,932.48,146
5818,Product_5818,44.37,739
5819,Product_5819,598.3,317
5820,Product_5820,489.1,977
5821,Product_5821,443.58,488
5822,Product_5822,943.22,518
5823,Product_5823,618.16,452
5824,Product_5824,460.11,904
5825,Product_5825,865.47,259
5826,Product_5826,648.37,886
5827,Product_5827,329.52,259
5828,Product_5828,650.06,373
5829,Product_5829,243.37,183
5830,Product_5830,825.05,501
5831,Product_5831,129.99,377
5832,Product_5832,184.74,551
5833,Product_5833,776.38,21
5834,Product_5834,67.74,767
5835,Product_5835,656.96,540
5836,Product_5836,651.22,188
5837,Product_5837,934.98,907
5838,Product_5838,342.25,462
5839,Product_5839,322.99,501
5840,Product_5840,358.16,743
5841,Product_5841,979.81,541
5842,Product_5842,350.83,754
5843,Product_5843,306.1,118
5844,Product_5844,174.21,811
5845,Product_5845,762.67,83
5846,Product_5846,668.24,169
5847,Product_5847,824.28,120
5848,Product_5848,191.72,150
5849,Product_5849,245.72,774
5850,Product_5850,682.85,878
5851,Product_5851,93.36,14
5852,Product_5852,628.87,823
5853,Product_5853,583.73,476
5854,Product_5854,312.9,878
5855,Product_5855,787.27,976
5856,Product_5856,715.36,771
5857,Product_5857,897.11,409
5858,Product_5858,48.05,593
5859,Product_5859,218.7,263
5860,Product_5860,862.39,237
5861,Product_5861,638.82,659
5862,Product_5862,684.01,591
5863,Product_5863,627.34,174
5864,Product_5864,393.21,170
5865,Product_5865,14.59,901
5866,Product_5866,29.36,14
5867,Product_5867,997.07,589
5868,Product_5868,902.14,431
5869,Product_5869,977.98,3
5870,Product_5870,564.76,166
5871,Product_5871,394.03,279
5872,Product_5872,765.67,276
5873,Product_5873,652.23,135
5874,Product_5874,208.2,208
5875,Product_5875,917.25,774
5876,Product_5876,768.25,521
5877,Product_5877,194.38,986
5878,Product_5878,421.35,325
5879,Product_5879,884.81,89
5880,Product_5880,93.54,285
5881,Product_5881,920.13,632
5882,Product_5882,388.04,264
5883,Product_5883,402.31,964
5884,Product_5884,633.84,315
5885,Product_5885,828.64,622
5886,Product_5886,659.25,632
5887,Product_5887,299.8,955
5888,Product_5888,218.69,85
5889,Product_5889,638.23,416
5890,Product_5890,204.57,672
5891,Product_5891,109.63,819
5892,Product_5892,178.33,925
5893,Product_5893,811.95,283
5894,Product_5894,772.84,938
5895,Product_5895,404.75,339
5896,Product_5896,485.25,689
5897,Product_5897,536.18,223
5898,Product_5898,279.05,283
5899,Product_5899,154.75,781
5900,Product_5900,773.53,886
5901,Product_5901,530.01,474
5902,Product_5902,615.43,885
5903,Product_5903,801.32,805
5904,Product_5904,905.87,160
5905,Product_5905,903.25,61
5906,Product_5906,895.52,573
5907,Product_5907,187.5,673
5908,Product_5908,364.36,348
5909,Product_5909,293.12,228
5910,Product_5910,365.81,893
5911,Product_5911,330.68,638
5912,Product_5912,67.74,659
5913,Product_5913,764.62,505
5914,Product_5914,358.86,185
5915,Product_5915,434.33,881
5916,Product_5916,512.97,904
5917,Product_5917,635.25,40
5918,Product_5918,875.8,248
5919,Product_5919,363.56,243
5920,Product_5920,562.51,462
5921,Product_5921,902.26,738
5922,Product_5922,546.18,671
5923,Product_5923,683.45,912
5924,Product_5924,463.24,31
5925,Product_5925,797.18,728
5926,Product_5926,499.19,608
5927,Product_5927,114.05,451
5928,Product_5928,989.56,786
5929,Product_5929,773.39,516
5930,Product_5930,302.03,918
5931,Product_5931,914.97,677
5932,Product_5932,888.89,815
5933,Product_5933,525.19,201
5934,Product_5934,736.16,639
5935,Product_5935,709.77,998
5936,Product_5936,663.33,286
5937,Product_5937,49,236
5938,Product_5938,562.54,129
5939,Product_5939,858.7,666
5940,Product_5940,123.52,839
5941,Product_5941,138.83,919
5942,Product_5942,642.98,908
5943,Product_5943,872.36,659
5944,Product_5944,809.49,99
5945,Product_5945,859.82,143
5946,Product_5946,841.75,427
5947,Product_5947,268.59,117
5948,Product_5948,740.51,143
5949,Product_5949,300.26,576
5950,Product_5950,719.81,707
5951,Product_5951,119.4,950
5952,Product_5952,48.56,190
5953,Product_5953,429.53,98
5954,Product_5954,200.59,446
5955,Product_5955,941.37,704
5956,Product_5956,566.07,175
5957,Product_5957,417.03,895
5958,Product_5958,159.14,824
5959,Product_5959,385.53,330
5960,Product_5960,422.7,887
5961,Product_5961,489.65,658
5962,Product_5962,210.07,999
5963,Product_5963,20.69,401
5964,Product_5964,589.76,971
5965,Product_5965,88.92,588
5966,Product_5966,77.28,982
5967,Product_5967,148.49,601
5968,Product_5968,44.44,853
5969,Product_5969,89.63,605
5970,Product_5970,151.58,537
5971,Product_5971,871.77,76
5972,Product_5972,599.84,165
5973,Product_5973,40.23,558
5974,Product_5974,893.97,698
5975,Product_5975,646.43,665
5976,Product_5976,102.57,759
5977,Product_5977,521.66,126
5978,Product_5978,479.76,980
5979,Product_5979,936.49,20
5980,Product_5980,982.12,514
5981,Product_5981,877.98,218
5982,Product_5982,857.87,495
5983,Product_5983,522.91,647
5984,Product_5984,246.7,577
5985,Product_5985,694.61,42
5986,Product_5986,899.36,974
5987,Product_5987,494.16,695
5988,Product_5988,255.11,725
5989,Product_5989,819.67,501
5990,Product_5990,681.8,427
5991,Product_5991,917.14,322
5992,Product_5992,193.87,951
5993,Product_5993,661.5,347
5994,Product_5994,30.79,232
5995,Product_5995,321.9,189
5996,Product_5996,755.4,663
5997,Product_5997,243.8,14
5998,Product_5998,885.81,204
5999,Product_5999,367.71,125
6000,Product_6000,43.7,0
6001,Product_6001,331.78,404
6002,Product_6002,589.43,819
6003,Product_6003,460.55,535
6004,Product_6004,204.04,614
6005,Product_6005,671.13,448
6006,Product_6006,489.09,903
6007,Product_6007,353.17,901
6008,Product_6008,913.3,472
6009,Product_6009,173.7,507
6010,Product_6010,111.13,937
6011,Product_6011,240.8,429
6012,Product_6012,298.67,936
6013,Product_6013,603.21,182
6014,Product_6014,607.07,272
6015,Product_6015,672.16,459
6016,Product_6016,566.49,5
6017,Product_6017,24.01,882
6018,Product_6018,820.99,211
6019,Product_6019,400.56,981
6020,Product_6020,261.02,898
6021,Product_6021,810.68,418
6022,Product_6022,949.13,60
6023,Product_6023,75.85,415
6024,Product_6024,308.35,90
6025,Product_6025,747.52,510
6026,Product_6026,634.84,774
6027,Product_6027,780.51,605
6028,Product_6028,739.73,67
6029,Product_6029,166.45,340
6030,Product_6030,378.85,63
6031,Product_6031,598.74,558
6032,Product_6032,674.5,843
6033,Product_6033,540.36,697
6034,Product_6034,292.29,771
6035,Product_6035,202.08,725
6036,Product_6036,519.75,184
6037,Product_6037,336.03,390
6038,Product_6038,920.7,602
6039,Product_6039,602.96,145
6040,Product_6040,412.36,401
6041,Product_6041,477.19,952
6042,Product_6042,298.11,73
6043,Product_6043,577.71,361
6044,Product_6044,219.83,327
6045,Product_6045,386.77,129
6046,Product_6046,407.87,818
6047,Product_6047,547.66,12
6048,Product_6048,583.3,496
6049,Product_6049,13.61,180
6050,Product_6050,333.16,371
6051,Product_6051,753.56,915
6052,Product_6052,289.25,975
6053,Product_6053,794.02,805
6054,Product_6054,535.54,395
6055,Product_6055,560.26,228
6056,Product_6056,803.9,877
6057,Product_6057,820.04,585
6058,Product_6058,149.83,40
6059,Product_6059,745.47,200
6060,Product_6060,27.79,682
6061,Product_6061,560.25,761
6062,Product_6062,201.57,103
6063,Product_6063,323.28,691
6064,Product_6064,40.71,383
6065,Product_6065,394.93,416
6066,Product_6066,214.8,935
6067,Product_6067,670.34,657
6068,Product_6068,56.09,336
6069,Product_6069,34.2,891
6070,Product_6070,532.4,597
6071,Product_6071,226.23,830
6072,Product_6072,827.23,207
6073,Product_6073,16.19,262
6074,Product_6074,760.73,252
6075,Product_6075,29.9,864
6076,Product_6076,595.1,154
6077,Product_6077,557.31,839
6078,Product_6078,132.23,822
6079,Product_6079,746.8,660
6080,Product_6080,845.73,786
6081,Product_6081,80.48,562
6082,Product_6082,628.17,409
6083,Product_6083,984.41,41
6084,Product_6084,592.69,677
6085,Product_6085,720.83,548
6086,Product_6086,818.41,345
6087,Product_6087,716.71,677
6088,Product_6088,100.05,867
6089,Product_6089,310.52,998
6090,Product_6090,163.21,173
6091,Product_6091,78.34,701
6092,Product_6092,919.87,196
6093,Product_6093,241.12,226
6094,Product_6094,475.76,552
6095,Product_6095,431.16,88
6096,Product_6096,803.85,228
6097,Product_6097,326.68,725
6098,Product_6098,755.75,300
6099,Product_6099,141.16,194
6100,Product_6100,334.69,150
6101,Product_6101,288.85,408
6102,Product_6102,281.23,477
6103,Product_6103,851.18,439
6104,Product_6104,46.47,822
6105,Product_6105,209.6,859
6106,Product_6106,797.47,916
6107,Product_6107,413.71,897
6108,Product_6108,238.07,594
6109,Product_6109,462.95,660
6110,Product_6110,386.85,268
6111,Product_6111,46.86,633
6112,Product_6112,646.86,759
6113,Product_6113,353.94,932
6114,Product_6114,825.71,147
6115,Product_6115,367.66,152
6116,Product_6116,310.99,619
6117,Product_6117,96.29,752
6118,Product_6118,435.07,859
6119,Product_6119,37.17,202
6120,Product_6120,39.01,524
6121,Product_6121,979.34,221
6122,Product_6122,452.31,14
6123,Product_6123,93.67,213
6124,Product_6124,672.49,311
6125,Product_6125,116.6,126
6126,Product_6126,789.48,191
6127,Product_6127,616.88,506
6128,Product_6128,680.9,791
6129,Product_6129,144.88,844
6130,Product_6130,703.45,818
6131,Product_6131,45.25,671
6132,Product_6132,413.94,192
6133,Product_6133,101.75,237
6134,Product_6134,221.86,896
6135,Product_6135,806.07,281
6136,Product_6136,51.85,642
6137,Product_6137,205.02,269
6138,Product_6138,313.26,770
6139,Product_6139,770.41,16
6140,Product_6140,918.83,771
6141,Product_6141,547.12,999
6142,Product_6142,814.88,40
6143,Product_6143,34.09,872
6144,Product_6144,521.65,112
6145,Product_6145,970.75,887
6146,Product_6146,839.74,730
6147,Product_6147,638.75,652
6148,Product_6148,646.43,267
6149,Product_6149,534.75,466
6150,Product_6150,783.8,388
6151,Product_6151,715.06,792
6152,Product_6152,191.58,495
6153,Product_6153,376.85,314
6154,Product_6154,88.5,536
6155,Product_6155,398.89,559
6156,Product_6156,675.61,148
6157,Product_6157,123.88,383
6158,Product_6158,884.15,505
6159,Product_6159,287.6,810
6160,Product_6160,205.59,554
6161,Product_6161,459.62,635
6162,Product_6162,73.75,198
6163,Product_6163,643.85,645
6164,Product_6164,589.56,62
6165,Product_6165,813.59,214
6166,Product_6166,893.92,45
6167,Product_6167,432.19,822
6168,Product_6168,391.53,308
6169,Product_6169,284.23,512
6170,Product_6170,197.98,143
6171,Product_6171,349.94,283
6172,Product_6172,781.27,732
6173,Product_6173,764.67,939
6174,Product_6174,824.86,518
6175,Product_6175,32.49,719
6176,Product_6176,106.88,881
6177,Product_6177,16.7,616
6178,Product_6178,310.35,401
6179,Product_6179,450.71,152
6180,Product_6180,227.76,412
6181,Product_6181,271.59,201
6182,Product_6182,871.26,746
6183,Product_6183,267.21,735
6184,Product_6184,353.69,72
6185,Product_6185,73.77,125
6186,Product_6186,337.03,335
6187,Product_6187,975.52,487
6188,Product_6188,436.22,503
6189,Product_6189,759.78,606
6190,Product_6190,285.89,725
6191,Product_6191,464.12,883
6192,Product_6192,251.14,397
6193,Product_6193,827.44,459
6194,Product_6194,734,180
6195,Product_6195,441.33,205
6196,Product_6196,53.9,939
6197,Product_6197,93.67,598
6198,Product_6198,390.32,616
6199,Product_6199,731.63,273
6200,Product_6200,447.48,367
6201,Product_6201,846.32,715
6202,Product_6202,968.09,474
6203,Product_6203,110.49,821
6204,Product_6204,265.17,621
6205,Product_6205,332.36,683
6206,Product_6206,921.35,608
6207,Product_6207,389.03,716
6208,Product_6208,541.38,638
6209,Product_6209,411.8,972
6210,Product_6210,39.16,974
6211,Product_6211,674.08,893
6212,Product_6212,192.2,896
6213,Product_6213,994.42,630
6214,Product_6214,913.45,584
6215,Product_6215,994.12,576
6216,Product_6216,702.56,504
6217,Product_6217,52.66,448
6218,Product_6218,655.78,139
6219,Product_6219,284.9,311
6220,Product_6220,456.99,439
6221,Product_6221,968.64,115
6222,Product_6222,292.88,873
6223,Product_6223,399.95,725
6224,Product_6224,934.16,974
6225,Product_6225,758.42,214
6226,Product_6226,174.77,878
6227,Product_6227,40.04,479
6228,Product_6228,299.17,806
6229,Product_6229,393.79,46
6230,Product_6230,129.63,971
6231,Product_6231,255.46,6
6232,Product_6232,776.15,510
6233,Product_6233,815.81,593
6234,Product_6234,412.17,816
6235,Product_6235,989.12,425
6236,Product_6236,721.02,448
6237,Product_6237,891.37,128
6238,Product_6238,674.55,236
6239,Product_6239,952.78,296
6240,Product_6240,467.22,378
6241,Product_6241,951.4,718
6242,Product_6242,507.09,384
6243,Product_6243,532.57,770
6244,Product_6244,74.35,175
6245,Product_6245,166.62,77
6246,Product_6246,881.44,986
6247,Product_6247,56.07,899
6248,Product_6248,229.59,77
6249,Product_6249,946.8,905
6250,Product_6250,605.87,485
6251,Product_6251,164.02,752
6252,Product_6252,95.89,772
6253,Product_6253,609.77,800
6254,Product_6254,409.63,504
6255,Product_6255,73.95,665
6256,Product_6256,115.54,577
6257,Product_6257,237.29,943
6258,Product_6258,858.79,241
6259,Product_6259,218.27,538
6260,Product_6260,667.01,784
6261,Product_6261,992.22,360
6262,Product_6262,455.43,364
6263,Product_6263,842.08,429
6264,Product_6264,178.69,334
6265,Product_6265,332.63,156
6266,Product_6266,583.73,480
6267,Product_6267,906.66,726
6268,Product_6268,346.08,614
6269,Product_6269,908.09,488
6270,Product_6270,13.71,430
6271,Product_6271,681.14,582
6272,Product_6272,261.31,194
6273,Product_6273,940.49,353
6274,Product_6274,128.69,814
6275,Product_6275,54.9,706
6276,Product_6276,263.82,1
6277,Product_6277,271.22,915
6278,Product_6278,660.79,304
6279,Product_6279,701.44,889
6280,Product_6280,380.41,294
6281,Product_6281,666.68,389
6282,Product_6282,534.62,816
6283,Product_6283,136.69,632
6284,Product_6284,591.6,56
6285,Product_6285,818.76,937
6286,Product_6286,494.6,958
6287,Product_6287,378.05,615
6288,Product_6288,367.45,598
6289,Product_6289,25.81,820
6290,Product_6290,449.9,301
6291,Product_6291,639.43,602
6292,Product_6292,607.42,59
6293,Product_6293,399.83,889
6294,Product_6294,650.47,320
6295,Product_6295,545.98,470
6296,Product_6296,270.06,113
6297,Product_6297,641.23,607
6298,Product_6298,522.09,148
6299,Product_6299,647.09,363
6300,Product_6300,128.64,831
6301,Product_6301,559.67,877
6302,Product_6302,546.32,1
6303,Product_6303,301.52,758
6304,Product_6304,347.96,38
6305,Product_6305,264.57,926
6306,Product_6306,146.47,215
6307,Product_6307,965.02,125
6308,Product_6308,305.74,782
6309,Product_6309,295,879
6310,Product_6310,318.07,612
6311,Product_6311,538.87,731
6312,Product_6312,376.33,139
6313,Product_6313,808.67,211
6314,Product_6314,680.39,27
6315,Product_6315,306.96,661
6316,Product_6316,155.95,838
6317,Product_6317,878.78,804
6318,Product_6318,855.32,73
6319,Product_6319,260.14,537
6320,Product_6320,205.05,779
6321,Product_6321,351.33,405
6322,Product_6322,72.56,246
6323,Product_6323,152.45,642
6324,Product_6324,984.85,619
6325,Product_6325,823.59,107
6326,Product_6326,567.75,883
6327,Product_6327,471.19,369
6328,Product_6328,221.99,140
6329,Product_6329,38.96,150
6330,Product_6330,588.38,165
6331,Product_6331,992.01,942
6332,Product_6332,15.72,307
6333,Product_6333,844.66,836
6334,Product_6334,52.62,143
6335,Product_6335,405.73,348
6336,Product_6336,468.14,515
6337,Product_6337,968.19,450
6338,Product_6338,459.22,320
6339,Product_6339,455.39,716
6340,Product_6340,130.92,170
6341,Product_6341,619.43,405
6342,Product_6342,964.05,834
6343,Product_6343,154.09,797
6344,Product_6344,476.65,872
6345,Product_6345,848.25,270
6346,Product_6346,146.31,996
6347,Product_6347,994.62,628
6348,Product_6348,520.45,10
6349,Product_6349,265.39,293
6350,Product_6350,915.72,376
6351,Product_6351,953.98,415
6352,Product_6352,270.42,129
6353,Product_6353,745.22,228
6354,Product_6354,335.83,404
6355,Product_6355,401.8,612
6356,Product_6356,272.92,431
6357,Product_6357,954.69,609
6358,Product_6358,449.59,681
6359,Product_6359,137.37,24
6360,Product_6360,747.53,786
6361,Product_6361,639.45,580
6362,Product_6362,798.48,716
6363,Product_6363,239.85,114
6364,Product_6364,468.1,194
6365,Product_6365,155.82,144
6366,Product_6366,619.59,867
6367,Product_6367,365.04,613
6368,Product_6368,111.78,826
6369,Product_6369,322.99,194
6370,Product_6370,359.8,314
6371,Product_6371,496.89,308
6372,Product_6372,957.38,772
6373,Product_6373,935.49,973
6374,Product_6374,735.02,286
6375,Product_6375,804.78,649
6376,Product_6376,478.17,813
6377,Product_6377,876.47,749
6378,Product_6378,916.18,935
6379,Product_6379,489.5,418
6380,Product_6380,584.15,710
6381,Product_6381,626.72,89
6382,Product_6382,895.89,434
6383,Product_6383,165.17,70
6384,Product_6384,487.27,22
6385,Product_6385,547.09,589
6386,Product_6386,210.5,327
6387,Product_6387,152.76,28
6388,Product_6388,632.29,668
6389,Product_6389,245.36,307
6390,Product_6390,991.37,652
6391,Product_6391,531.6,889
6392,Product_6392,961.84,636
6393,Product_6393,332.77,433
6394,Product_6394,926.11,173
6395,Product_6395,222.09,889
6396,Product_6396,774.97,740
6397,Product_6397,399.08,2
6398,Product_6398,947.86,859
6399,Product_6399,142.84,211
6400,Product_6400,229.76,824
6401,Product_6401,946.97,515
6402,Product_6402,414.69,202
6403,Product_6403,162.84,778
6404,Product_6404,746.92,611
