Id,CustomerID,ProductQuantities,OrderDate
ORD3176,CUS1958,P0397:45;P0641:24;P0057:21,2024-01-04T00:59:49.991621+07:07
ORD3177,CUS0033,P0669:34;P0246:2,2024-08-22T06:47:14.418228+07:07
ORD3178,CUS4645,P0400:29;P0398:40;P0892:31,2024-09-19T13:08:24.866762+07:07
ORD3179,CUS3621,P0291:43;P0890:1,2024-03-17T17:21:12.938821+07:07
ORD3180,CUS1709,P0928:13;P0747:33;P0886:24;P0186:8,2024-08-08T18:51:37.529344+07:07
ORD3181,CUS2457,P0227:19;P0749:7,2024-10-14T18:47:36.036491+07:07
ORD3182,CUS0940,P0062:22,2024-03-29T16:19:44.107397+07:07
ORD3183,CUS1309,P0252:7;P0143:30;P0669:44,2024-06-04T00:01:23.615213+07:07
ORD3184,CUS4476,P0242:18;P0016:24;P0285:7,2024-02-20T22:47:37.515053+07:07
ORD3185,CUS3150,P0181:27;P0888:34;P0825:35,2024-07-11T20:32:47.468615+07:07
ORD3186,CUS0110,P0288:47;P0543:50;P0326:12;P0811:27;P0163:34,2024-12-01T12:11:17.322556+07:07
ORD3187,CUS1495,P0752:6;P0270:37;P0020:4,2024-10-05T03:22:46.067765+07:07
ORD3188,CUS4804,P0354:35,2024-04-21T11:14:16.030038+07:07
ORD3189,CUS3685,P0560:33;P0943:30,2024-02-12T02:26:32.686183+07:07
ORD3190,CUS3058,P0775:26;P0984:12;P0019:18,2024-03-12T16:00:11.881158+07:07
ORD3191,CUS0346,P0939:39;P0070:16;P0324:50;P0741:36,2024-08-16T14:39:36.878269+07:07
ORD3192,CUS3434,P0338:24;P0550:1;P0456:45;P0397:39;P0704:4,2024-10-15T13:12:12.150571+07:07
ORD3193,CUS4763,P0589:15;P0147:40;P0338:32,2024-08-29T09:00:45.680079+07:07
ORD3194,CUS3966,P0765:17,2024-07-04T09:40:10.942183+07:07
ORD3195,CUS2332,P0899:21;P0783:9,2024-09-30T02:14:27.354874+07:07
ORD3196,CUS2950,P0528:45,2024-05-12T18:43:03.474243+07:07
ORD3197,CUS3901,P0686:50,2024-09-16T21:25:09.665537+07:07
ORD3198,CUS4142,P0892:12;P0973:41,2024-03-21T03:10:38.937290+07:07
ORD3199,CUS0168,P0105:9;P0729:37,2024-09-02T22:31:28.159530+07:07
ORD3200,CUS4456,P0499:32;P0287:13;P0149:12;P0041:8,2024-07-31T05:19:46.676805+07:07
ORD3201,CUS4664,P0306:33;P0891:36,2024-04-19T01:06:57.520824+07:07
ORD3202,CUS2496,P0660:35,2024-07-16T10:12:58.137124+07:07
ORD3203,CUS2676,P0753:5;P0132:46;P0021:48;P0945:37,2024-01-01T03:40:53.566876+07:07
ORD3204,CUS3786,P0963:12,2024-10-06T20:26:56.549790+07:07
ORD3205,CUS4889,P0759:37,2024-01-19T17:34:13.922480+07:07
ORD3206,CUS0223,P0432:34;P0845:46,2024-06-03T18:40:10.874831+07:07
ORD3207,CUS0100,P0243:33,2024-02-14T08:39:36.106170+07:07
ORD3208,CUS4587,P0517:1;P0505:42;P0989:7;P0779:48;P0021:9,2024-09-10T14:58:56.212083+07:07
ORD3209,CUS2550,P0861:35;P0464:10;P0043:45,2024-01-23T01:07:20.687390+07:07
ORD3210,CUS0081,P0962:47;P0177:11,2024-05-30T00:50:14.068420+07:07
ORD3211,CUS1379,P0878:49;P0315:32;P0118:30,2024-03-02T00:31:00.458002+07:07
ORD3212,CUS4161,P0839:17;P0470:15;P0066:28;P0548:11,2024-11-19T09:23:06.931680+07:07
ORD3213,CUS2228,P0373:6;P0136:35;P0805:5;P0623:6,2024-09-26T07:18:42.354664+07:07
ORD3214,CUS3528,P0435:14;P0582:40;P0353:20,2024-03-29T10:22:30.835975+07:07
ORD3215,CUS1195,P0833:36,2024-02-10T16:48:06.517515+07:07
ORD3216,CUS3914,P0252:22;P0187:22;P0962:35;P0128:42;P0592:28,2024-09-21T09:44:22.836587+07:07
ORD3217,CUS4812,P0047:36;P0366:19,2024-10-08T13:56:37.995715+07:07
ORD3218,CUS1966,P0033:37;P0234:38;P0083:9;P0044:16,2024-02-11T06:22:38.273725+07:07
ORD3219,CUS1495,P0224:5;P0541:46;P0126:21,2024-03-11T15:14:16.444067+07:07
ORD3220,CUS1442,P0026:7;P0456:5,2024-04-19T14:14:33.655455+07:07
ORD3221,CUS1255,P0313:29;P0446:27,2024-06-06T19:56:18.774267+07:07
ORD3222,CUS1085,P0647:43,2024-12-13T06:46:35.596767+07:07
ORD3223,CUS2471,P0177:49;P0128:15,2024-03-26T23:14:52.538094+07:07
ORD3224,CUS1579,P0073:9;P0634:48,2024-03-18T09:26:37.514378+07:07
ORD3225,CUS0144,P0766:6,2024-03-29T02:13:59.548215+07:07
ORD3226,CUS4203,P0696:16;P0029:35;P0127:18;P0897:26;P0103:22,2024-05-21T20:55:24.481931+07:07
ORD3227,CUS4350,P0104:1;P0991:29;P0944:4;P0596:32;P0769:17,2024-03-07T00:48:35.469977+07:07
ORD3228,CUS4653,P0915:48;P0235:1,2024-10-26T04:01:09.205252+07:07
ORD3229,CUS3352,P0861:38,2024-12-20T02:14:09.090749+07:07
ORD3230,CUS4159,P0536:43;P0181:47,2024-08-30T07:26:55.830503+07:07
ORD3231,CUS4340,P0598:36;P0911:6,2024-09-15T00:14:49.973358+07:07
ORD3232,CUS2135,P0821:17;P0480:20;P0067:32,2024-09-24T15:33:37.991049+07:07
ORD3233,CUS4373,P0423:29,2024-01-23T08:00:47.714945+07:07
ORD3234,CUS0107,P0408:32,2024-05-21T22:23:52.800338+07:07
ORD3235,CUS1173,P0898:50;P0741:34;P0081:47;P0399:20;P0680:48,2024-05-31T07:27:09.489826+07:07
ORD3236,CUS2566,P0018:7;P0977:34,2024-09-07T12:20:41.562589+07:07
ORD3237,CUS4353,P0277:9;P0527:35;P0943:2,2024-11-18T10:16:46.498825+07:07
ORD3238,CUS2919,P0300:39;P0012:34;P0174:45;P0734:48,2024-06-22T02:36:52.685319+07:07
ORD3239,CUS3261,P0822:49;P0148:4;P0876:21;P0625:30,2024-05-12T21:46:16.337412+07:07
ORD3240,CUS1058,P0964:18;P0814:33;P0228:48;P0152:36,2024-05-31T18:23:16.263846+07:07
ORD3241,CUS1506,P0372:22;P0572:2;P0858:49;P0719:11;P0064:9,2024-07-01T10:37:39.273372+07:07
ORD3242,CUS1482,P0058:33;P0457:17;P0152:42;P0064:8,2024-02-04T23:23:47.146806+07:07
ORD3243,CUS4806,P0705:20;P0106:33;P0419:47;P0770:8,2024-12-07T07:42:08.258759+07:07
ORD3244,CUS3099,P0409:3;P0878:44,2024-07-18T03:50:08.178926+07:07
ORD3245,CUS3724,P0977:35,2024-07-24T00:39:47.911620+07:07
ORD3246,CUS1458,P0071:42;P0600:33;P0537:40;P0525:17,2024-09-02T05:17:32.351756+07:07
ORD3247,CUS3300,P0787:26;P0514:16;P0128:25;P0130:33;P0707:33,2024-09-02T01:12:31.236614+07:07
ORD3248,CUS4694,P0257:2;P0365:29;P0256:40;P0521:44,2024-04-12T05:33:42.785160+07:07
ORD3249,CUS4346,P0216:31;P0985:39,2024-03-19T13:23:18.595736+07:07
ORD3250,CUS1496,P0342:6;P0304:14;P0997:16,2024-07-01T00:28:15.284516+07:07
ORD3251,CUS0531,P0228:15;P0294:32;P0793:21;P0869:39;P0188:8,2024-09-18T21:38:03.225835+07:07
ORD3252,CUS4693,P0159:11;P0829:48,2024-04-22T07:31:48.085562+07:07
ORD3253,CUS3597,P0072:30;P0921:15;P0895:17,2024-06-20T19:15:04.516399+07:07
ORD3254,CUS1720,P0177:32;P0419:2;P0570:48;P0232:18;P0326:8,2024-10-27T22:32:39.512272+07:07
ORD3255,CUS4373,P0865:47,2024-03-21T03:57:09.486465+07:07
ORD3256,CUS3530,P0531:17;P0894:5;P0314:14,2024-09-05T10:48:09.840428+07:07
ORD3257,CUS1091,P0947:2,2024-03-31T03:08:59.817799+07:07
ORD3258,CUS0930,P0358:22;P0751:9;P0747:36;P0559:22;P0169:32,2024-07-09T18:25:03.917110+07:07
ORD3259,CUS1121,P0624:1;P0724:22;P0564:11;P0074:3,2024-04-04T05:17:53.415542+07:07
ORD3260,CUS0539,P0578:19;P0474:24;P0141:48;P0177:17;P0300:11,2024-02-19T19:42:50.209200+07:07
ORD3261,CUS4693,P0590:44;P0285:42;P0793:3;P0396:22;P0558:39,2024-02-01T14:50:46.196314+07:07
ORD3262,CUS1667,P0185:11;P0878:35;P0989:27,2024-01-17T04:44:00.213196+07:07
ORD3263,CUS0316,P0709:11;P0830:30;P0371:33;P0532:30;P0692:25,2024-09-28T15:19:10.846989+07:07
ORD3264,CUS0981,P0724:14;P0574:47,2024-09-09T03:19:36.154621+07:07
ORD3265,CUS4522,P0571:46,2024-12-03T07:34:30.536024+07:07
ORD3266,CUS2109,P0613:9;P0640:41;P0644:23,2024-12-26T17:53:40.692058+07:07
ORD3267,CUS2476,P0393:2;P0467:13,2024-10-23T10:25:41.712161+07:07
ORD3268,CUS1820,P0157:37,2024-02-03T19:00:49.973457+07:07
ORD3269,CUS4493,P0980:38,2024-07-01T10:32:13.005185+07:07
ORD3270,CUS2067,P0625:25;P0190:24;P0555:17,2024-01-07T04:33:39.162655+07:07
ORD3271,CUS3772,P0020:45,2024-11-09T23:18:43.685189+07:07
ORD3272,CUS4010,P0048:1,2024-05-25T14:02:09.069649+07:07
ORD3273,CUS3765,P0881:6;P0357:26;P0162:34;P0787:3,2024-03-22T20:59:25.187307+07:07
ORD3274,CUS4243,P0886:14;P0649:24;P0376:49;P0441:39;P0264:44,2024-09-11T15:16:36.233226+07:07
ORD3275,CUS1392,P0522:28;P0839:39;P0223:39;P0434:31;P0585:16,2024-03-03T16:08:56.961999+07:07
ORD3276,CUS2026,P0413:17;P0840:21;P0450:16;P0828:26;P0981:50,2024-12-02T01:35:33.021753+07:07
ORD3277,CUS0093,P0218:33;P0207:7,2024-08-10T05:09:26.972468+07:07
ORD3278,CUS1949,P0142:10;P0750:1,2024-02-01T22:54:40.053182+07:07
ORD3279,CUS4320,P0352:8,2024-05-10T10:44:09.450881+07:07
ORD3280,CUS0284,P0514:23;P0306:49,2024-08-30T23:42:28.278880+07:07
ORD3281,CUS1432,P0028:17;P0978:9;P0082:32;P0837:41;P0382:41,2024-06-28T08:19:58.992509+07:07
ORD3282,CUS0699,P0691:21;P0850:6;P0683:44;P0132:25,2024-02-14T09:52:04.652905+07:07
ORD3283,CUS0645,P0884:48;P0870:13;P0534:23,2024-11-10T02:04:44.078072+07:07
ORD3284,CUS1212,P0499:36;P0158:40;P0199:38,2024-08-23T09:17:05.817129+07:07
ORD3285,CUS3354,P0987:22;P0066:30,2024-09-27T17:38:28.827025+07:07
ORD3286,CUS0545,P0854:15;P0720:7;P0117:17;P0401:25;P0681:5,2024-01-25T00:51:46.007691+07:07
ORD3287,CUS0258,P0013:27;P0741:21,2024-07-24T05:45:40.860693+07:07
ORD3288,CUS1091,P0333:43;P0996:25;P0809:3;P0968:32,2024-07-01T19:57:41.745159+07:07
ORD3289,CUS1534,P0684:37;P0125:38;P0066:42;P0851:8,2024-01-14T14:18:45.227110+07:07
ORD3290,CUS3630,P0978:40;P0989:30;P0944:24;P0663:32;P0317:20,2024-10-29T11:04:29.843664+07:07
ORD3291,CUS4012,P0044:48,2024-06-09T06:25:16.508898+07:07
ORD3292,CUS1601,P0995:15;P0800:41;P0129:17;P0687:41;P0012:41,2024-04-07T07:06:28.367843+07:07
ORD3293,CUS3441,P0727:4;P0454:17,2024-04-14T03:34:37.434856+07:07
ORD3294,CUS4106,P0560:48;P0182:47;P0081:35;P0505:15;P0011:6,2024-06-24T08:51:47.442650+07:07
ORD3295,CUS3889,P0165:47;P0634:8;P0500:15,2024-09-29T21:52:47.323881+07:07
ORD3296,CUS1874,P0981:35;P0341:13;P0116:48;P0963:48;P0686:40,2024-03-01T23:21:22.248988+07:07
ORD3297,CUS4068,P0169:43;P0672:18;P0470:22,2024-01-13T18:54:57.139498+07:07
ORD3298,CUS0088,P0742:6;P0796:37,2024-03-04T00:32:10.305936+07:07
ORD3299,CUS2100,P0646:2;P0496:47,2024-08-22T18:10:56.968217+07:07
ORD3300,CUS3980,P0027:12;P0791:31;P0557:45;P0048:26;P0264:32,2024-06-18T18:23:57.807546+07:07
ORD3301,CUS1416,P0534:47;P0471:39;P0547:11;P0276:19,2024-10-11T20:34:01.420684+07:07
ORD3302,CUS4471,P0679:15,2024-06-06T09:47:47.210486+07:07
ORD3303,CUS4679,P0268:4,2024-01-01T19:58:28.704223+07:07
ORD3304,CUS2406,P0211:9;P0279:15;P0712:28,2024-10-26T04:14:49.756792+07:07
ORD3305,CUS1571,P0514:46,2024-10-22T12:37:43.008315+07:07
ORD3306,CUS3002,P0447:37;P0714:20;P0581:45;P0305:34,2024-04-08T22:02:07.228904+07:07
ORD3307,CUS3317,P0743:46;P0457:24;P0272:43;P0400:9;P0890:3,2024-10-24T04:00:33.652641+07:07
ORD3308,CUS3341,P0932:17;P0343:47,2024-02-13T19:18:23.132172+07:07
ORD3309,CUS1762,P0965:15;P0843:23;P0203:18;P0795:19,2024-07-04T04:43:17.217055+07:07
ORD3310,CUS4110,P0599:39,2024-01-24T08:16:25.919783+07:07
ORD3311,CUS3075,P0666:19,2024-10-18T19:07:30.545555+07:07
ORD3312,CUS1082,P0583:14,2024-09-28T04:02:39.178237+07:07
ORD3313,CUS1959,P0868:7;P0750:12;P0915:41;P0794:34,2024-09-15T16:17:19.636466+07:07
ORD3314,CUS3708,P0729:28,2024-09-13T06:45:25.468308+07:07
ORD3315,CUS2318,P0831:30;P0327:19;P0144:45;P0080:15;P0095:4,2024-03-29T13:04:31.181990+07:07
ORD3316,CUS3523,P0313:47;P0821:47;P0841:10;P0716:21;P0152:7,2024-03-27T08:19:09.136758+07:07
ORD3317,CUS0417,P0115:41;P0442:44;P0661:42,2024-11-15T07:16:46.238099+07:07
ORD3318,CUS0347,P0019:43;P0526:25;P0527:30;P0305:13;P0897:25,2024-03-20T19:09:36.495557+07:07
ORD3319,CUS0454,P0998:26;P0558:7,2024-04-10T08:48:23.083463+07:07
ORD3320,CUS4049,P0905:49;P0655:16;P0049:19;P0507:34,2024-04-23T10:28:18.611662+07:07
ORD3321,CUS0088,P0743:7;P0051:34;P0056:43;P0762:50,2024-04-25T14:28:06.507772+07:07
ORD3322,CUS4835,P0218:26;P0707:13;P0963:26;P0864:16;P0273:24,2024-02-12T18:57:34.141488+07:07
ORD3323,CUS0964,P0171:48;P0385:30;P0056:37;P0930:34,2024-04-21T13:24:29.252355+07:07
ORD3324,CUS2586,P0677:12;P0098:22;P0348:48;P0642:17;P0357:8,2024-06-12T05:51:45.886112+07:07
ORD3325,CUS0770,P0166:12;P0551:47;P0248:47;P0054:49;P0215:7,2024-04-26T15:12:32.107372+07:07
ORD3326,CUS2219,P0452:48;P0263:49;P0724:7;P0799:23;P0778:42,2024-09-21T12:26:34.595148+07:07
ORD3327,CUS3813,P0035:46;P0124:48;P0002:42;P0738:17;P0984:23,2024-03-18T23:02:35.690258+07:07
ORD3328,CUS4166,P0491:35,2024-09-30T17:04:06.562683+07:07
ORD3329,CUS4051,P0140:42;P0268:39,2024-09-01T19:05:39.852134+07:07
ORD3330,CUS4145,P0798:12;P0840:40;P0515:9;P0158:17;P0466:1,2024-05-23T11:22:14.806019+07:07
ORD3331,CUS4037,P0944:33,2024-10-29T00:48:18.736585+07:07
ORD3332,CUS2824,P0409:23;P0758:30;P0821:17;P0064:11,2024-01-16T12:53:06.697980+07:07
ORD3333,CUS4324,P0521:37;P0886:38;P0154:15;P0016:33,2024-12-30T09:00:33.046832+07:07
ORD3334,CUS0286,P0278:19;P0104:26;P0006:49;P0299:28,2024-08-13T08:42:35.029955+07:07
ORD3335,CUS0404,P0665:50;P0261:44,2024-04-24T13:29:09.554081+07:07
ORD3336,CUS4844,P0825:16;P0040:8,2024-03-07T00:44:33.735862+07:07
ORD3337,CUS3207,P0269:37;P0823:16;P0577:3;P0582:12,2024-11-26T04:41:18.891841+07:07
ORD3338,CUS1303,P0233:8;P0671:47;P0705:21,2024-04-18T21:39:24.496073+07:07
ORD3339,CUS0366,P0747:47;P0048:34;P0885:30;P0340:17,2024-08-24T14:25:30.260565+07:07
ORD3340,CUS2108,P0924:50,2024-07-17T23:42:48.380390+07:07
ORD3341,CUS4613,P0531:2;P0248:24;P0184:3;P0496:4;P0628:32,2024-06-11T12:46:18.771426+07:07
ORD3342,CUS0336,P0306:29;P0016:27;P0623:34;P0986:10;P0115:16,2024-08-22T01:26:32.441244+07:07
ORD3343,CUS3502,P0558:47;P0193:33;P0429:14,2024-10-12T17:33:27.923082+07:07
ORD3344,CUS3771,P0166:41;P0774:40;P0436:47;P0998:11;P0914:4,2024-11-11T16:10:53.511853+07:07
ORD3345,CUS0917,P0853:8;P0199:31,2024-06-01T04:19:27.674860+07:07
ORD3346,CUS3169,P0457:19;P0779:9,2024-05-05T02:16:22.198521+07:07
ORD3347,CUS1748,P0880:42;P0526:33,2024-08-29T09:05:15.267287+07:07
ORD3348,CUS1422,P0227:23;P0002:17;P0008:11;P0417:2;P0762:21,2024-11-20T23:22:33.137883+07:07
ORD3349,CUS2173,P0824:4;P0319:36,2024-07-10T23:03:17.456754+07:07
ORD3350,CUS0277,P0829:32;P0399:20;P0080:8;P0398:24;P0482:35,2024-07-11T11:04:51.750986+07:07
ORD3351,CUS3597,P0752:7;P0718:2;P0571:1,2024-11-14T11:40:58.113420+07:07
ORD3352,CUS3314,P0120:41,2024-04-16T20:06:34.118365+07:07
ORD3353,CUS4470,P0480:37,2024-06-15T15:10:59.685025+07:07
ORD3354,CUS4620,P0384:35;P0544:31,2024-09-02T07:14:33.213783+07:07
ORD3355,CUS4131,P0627:36;P0588:4;P0380:19;P0227:15,2024-06-18T23:19:20.801808+07:07
ORD3356,CUS2222,P0165:36;P0318:26;P0616:47,2024-06-21T10:16:09.587263+07:07
ORD3357,CUS2454,P0470:44;P0570:4;P0531:38,2024-03-14T11:42:48.537470+07:07
ORD3358,CUS1135,P0503:20;P0024:28;P0313:5;P0176:21;P0871:14,2024-01-15T20:27:32.057585+07:07
ORD3359,CUS1467,P0271:2;P0099:18;P0392:48;P0044:2,2024-06-26T16:20:14.200012+07:07
ORD3360,CUS1657,P0667:2;P0066:3;P0434:3,2024-09-13T10:21:06.584758+07:07
ORD3361,CUS1451,P0204:50,2024-01-07T18:32:26.349163+07:07
ORD3362,CUS2961,P0279:13;P0071:30,2024-09-09T20:31:14.737223+07:07
ORD3363,CUS2908,P0033:28;P0726:50;P0940:46;P0878:37;P0284:46,2024-09-13T03:48:45.764969+07:07
ORD3364,CUS2395,P0789:12;P0171:1;P0541:30;P0588:25,2024-01-01T21:25:45.660558+07:07
ORD3365,CUS3017,P0123:18;P0099:49;P0146:41;P0459:50;P0026:29,2024-04-24T12:20:11.382772+07:07
ORD3366,CUS3756,P0887:37,2024-02-14T05:34:21.005036+07:07
ORD3367,CUS2162,P0417:50,2024-10-29T14:32:00.078367+07:07
ORD3368,CUS1127,P0481:9;P0375:38;P0725:43;P0977:26;P0724:36,2024-08-02T16:00:05.812963+07:07
ORD3369,CUS3358,P0204:26;P0082:28;P0227:50;P0382:17,2024-03-03T10:36:31.581574+07:07
ORD3370,CUS3317,P0926:7;P0433:11;P0636:31;P0376:22,2024-10-16T06:26:52.391504+07:07
ORD3371,CUS3425,P0199:24;P0625:45;P0974:4;P0319:18,2024-11-07T20:38:32.623004+07:07
ORD3372,CUS1053,P0103:19;P0883:13,2024-11-24T10:31:37.157609+07:07
ORD3373,CUS2972,P0287:31;P0146:32;P0324:36,2024-12-18T09:38:01.493096+07:07
ORD3374,CUS2525,P0780:6;P0706:36;P0672:3,2024-08-06T22:59:18.602303+07:07
ORD3375,CUS4610,P0417:22,2024-11-01T11:11:16.503448+07:07
ORD3376,CUS2155,P0164:45;P0269:36,2024-04-07T01:30:13.550524+07:07
ORD3377,CUS3242,P0869:7;P0230:30;P0830:11,2024-02-21T22:49:53.360859+07:07
ORD3378,CUS4493,P0633:46,2024-12-08T03:56:12.185785+07:07
ORD3379,CUS3251,P0317:30;P0454:27,2024-09-21T10:37:20.399156+07:07
ORD3380,CUS0606,P0972:17,2024-03-06T01:30:07.682257+07:07
ORD3381,CUS0576,P0042:46,2024-06-25T11:26:32.671282+07:07
ORD3382,CUS3932,P0213:5;P0349:32,2024-08-07T07:54:23.376368+07:07
ORD3383,CUS2113,P0809:25,2024-07-02T13:19:28.268542+07:07
ORD3384,CUS2684,P0205:20;P0964:5;P0069:13,2024-09-16T10:37:18.125289+07:07
ORD3385,CUS2652,P0002:3,2024-11-01T05:55:55.284066+07:07
ORD3386,CUS3144,P0213:23,2024-03-21T00:11:55.775246+07:07
ORD3387,CUS4317,P0307:25;P0683:40,2024-10-08T14:53:25.203690+07:07
ORD3388,CUS0004,P0798:12;P0807:8;P0986:4,2024-05-31T17:00:56.228470+07:07
ORD3389,CUS3500,P0166:30;P0260:17,2024-10-25T18:34:54.588165+07:07
ORD3390,CUS3411,P0715:28;P0817:40;P0127:30,2024-05-12T11:13:20.972074+07:07
ORD3391,CUS1824,P0960:37;P0658:7,2024-01-25T12:34:23.544895+07:07
ORD3392,CUS0499,P0320:25;P0879:28,2024-03-14T15:13:48.740019+07:07
ORD3393,CUS2965,P0728:11;P0591:15;P0792:1;P0799:21;P0079:43,2024-05-16T15:07:57.796277+07:07
ORD3394,CUS4460,P0788:24;P0210:40;P0027:3;P0638:5;P0486:50,2024-02-12T07:50:40.694844+07:07
ORD3395,CUS2320,P0658:46;P0245:35;P0378:17,2024-02-15T18:19:13.145542+07:07
ORD3396,CUS0778,P0098:15;P0061:13;P0610:1;P0945:26,2024-12-14T13:51:38.887264+07:07
ORD3397,CUS3728,P0077:36;P0639:47;P0434:20;P0303:7;P0094:17,2024-06-25T21:20:07.234172+07:07
ORD3398,CUS2356,P0699:39,2024-09-03T01:53:33.834665+07:07
ORD3399,CUS2538,P0484:33;P0442:4;P0251:32,2024-06-10T22:51:56.983757+07:07
ORD3400,CUS3716,P0282:13,2024-11-17T01:45:39.977246+07:07
ORD3401,CUS2582,P0318:8,2024-02-06T20:53:54.438722+07:07
ORD3402,CUS4540,P0769:32;P0821:38;P0904:37,2024-04-04T05:37:32.334312+07:07
ORD3403,CUS3367,P0500:39;P0871:37;P0045:18,2024-11-25T12:57:20.065442+07:07
ORD3404,CUS0199,P0348:22,2024-12-17T22:12:35.535452+07:07
ORD3405,CUS2012,P0597:21;P0629:35,2024-01-23T04:39:27.510220+07:07
ORD3406,CUS1378,P0264:27;P0088:34,2024-08-09T10:01:26.955944+07:07
ORD3407,CUS4349,P0021:46;P0619:1,2024-11-11T15:44:42.852487+07:07
ORD3408,CUS4594,P0372:39;P0164:14;P0768:17,2024-04-18T23:43:03.371604+07:07
ORD3409,CUS0240,P0834:3;P0365:17;P0163:36,2024-09-06T08:20:07.353555+07:07
ORD3410,CUS1432,P0780:44;P0667:1;P0067:35;P0537:7,2024-05-04T22:40:10.819951+07:07
ORD3411,CUS3273,P0598:32;P0067:6,2024-04-12T07:30:54.374268+07:07
ORD3412,CUS1514,P0652:46;P0289:49;P0541:12;P0386:26;P0013:19,2024-12-25T22:19:24.044935+07:07
ORD3413,CUS0125,P0167:7;P0500:14;P0997:48,2024-11-26T19:38:43.737833+07:07
ORD3414,CUS2871,P0965:40;P0663:15;P0867:14;P0473:40;P0158:4,2024-05-05T06:07:56.375915+07:07
ORD3415,CUS2101,P0311:8,2024-12-03T10:18:51.610241+07:07
ORD3416,CUS1025,P0195:12;P0895:49;P0915:37;P0921:5,2024-03-28T10:12:07.761641+07:07
ORD3417,CUS4354,P0409:30;P0461:30;P0365:45,2024-02-16T14:11:18.604795+07:07
ORD3418,CUS3451,P0206:9,2024-08-23T17:16:06.058890+07:07
ORD3419,CUS3345,P0668:2;P0256:25;P0851:20;P0640:27;P0278:24,2024-07-08T16:04:23.682607+07:07
ORD3420,CUS0822,P0154:2;P0469:44,2024-06-14T22:14:08.717618+07:07
ORD3421,CUS0072,P0117:29;P0716:2,2024-11-17T05:47:53.165129+07:07
ORD3422,CUS3159,P0209:37,2024-12-30T16:42:59.009907+07:07
ORD3423,CUS3351,P0108:20;P0015:22;P0580:13,2024-06-21T21:02:51.802743+07:07
ORD3424,CUS0170,P0019:43;P0895:47,2024-02-22T22:03:51.578602+07:07
ORD3425,CUS2322,P0290:48,2024-06-06T13:01:46.349842+07:07
ORD3426,CUS1962,P0843:2;P0816:43;P0944:32;P0729:34;P0892:14,2024-11-05T05:31:10.531360+07:07
ORD3427,CUS1871,P0840:41;P0357:45;P0961:14;P0884:41;P0207:26,2024-11-15T15:18:33.120969+07:07
ORD3428,CUS0067,P0311:42;P0407:49,2024-02-29T01:37:32.184497+07:07
ORD3429,CUS1086,P0625:1;P0767:27;P0941:31,2024-05-05T07:43:37.269389+07:07
ORD3430,CUS4265,P0403:40;P0255:49;P0257:32;P0955:21,2024-09-02T13:12:05.651010+07:07
ORD3431,CUS1244,P0112:1;P0944:10;P0422:10,2024-08-04T17:34:09.313426+07:07
ORD3432,CUS2638,P0599:12;P0343:19;P0627:40;P0055:26,2024-08-19T04:35:08.179337+07:07
ORD3433,CUS1488,P0011:42,2024-02-25T05:45:36.528702+07:07
ORD3434,CUS0278,P0934:29,2024-02-09T04:23:32.820256+07:07
ORD3435,CUS2657,P0900:32;P0800:39,2024-01-27T08:14:41.577901+07:07
ORD3436,CUS4935,P0146:47;P0282:15;P0023:6,2024-12-17T19:30:21.777746+07:07
ORD3437,CUS1439,P0003:8;P0089:19,2024-12-23T02:08:47.787127+07:07
ORD3438,CUS0369,P0217:32;P0173:46;P0939:6;P0709:39,2024-04-25T22:41:04.104572+07:07
ORD3439,CUS2897,P0933:35,2024-01-27T12:35:17.423083+07:07
ORD3440,CUS4902,P0052:22;P0230:50;P0448:2;P0965:38;P0621:44,2024-03-22T18:44:55.074812+07:07
ORD3441,CUS3554,P0088:14;P0231:18;P0959:23,2024-06-03T19:34:29.239724+07:07
ORD3442,CUS2320,P0618:26,2024-08-14T01:28:26.651458+07:07
ORD3443,CUS3578,P0071:14;P0453:39;P0201:16,2024-11-15T04:58:17.566082+07:07
ORD3444,CUS3118,P0013:47;P0720:31;P0814:20,2024-10-30T04:56:41.238302+07:07
ORD3445,CUS3262,P0596:42;P0882:48;P0231:25;P0857:30;P0397:18,2024-12-22T14:19:07.184124+07:07
ORD3446,CUS4329,P0899:39;P0624:34;P0294:10,2024-11-21T21:47:16.470620+07:07
ORD3447,CUS1416,P0068:30,2024-02-01T21:01:58.360778+07:07
ORD3448,CUS0963,P0392:1,2024-10-22T13:54:27.291855+07:07
ORD3449,CUS3573,P0624:23,2024-03-19T21:38:31.588767+07:07
ORD3450,CUS1185,P0499:44,2024-10-21T05:31:32.527029+07:07
ORD3451,CUS3129,P0702:12,2024-07-25T14:14:41.654223+07:07
ORD3452,CUS3534,P0759:20;P0631:39,2024-10-14T04:02:01.551581+07:07
ORD3453,CUS3377,P0689:28;P0533:10;P0772:10;P0943:27;P0884:46,2024-09-14T19:45:49.206619+07:07
ORD3454,CUS3096,P0944:14;P0684:31;P0534:2,2024-09-19T14:06:08.352482+07:07
ORD3455,CUS0919,P0015:38,2024-11-02T10:01:44.684771+07:07
ORD3456,CUS0427,P0536:50;P0951:27;P0321:38;P0530:4;P0877:39,2024-11-30T03:58:02.168722+07:07
ORD3457,CUS2812,P0004:25;P0337:16,2024-06-06T16:43:26.885420+07:07
ORD3458,CUS3059,P0620:36;P0495:11;P0465:23,2024-04-27T01:40:27.147730+07:07
